temporada,serie,clube_slug,registro_cbf,apelido,atleta_slug,num_camisa,partidas_relacionado,partidas_jogadas,partidas_como_titular,minutos_em_campo,media_minutos_por_jogo
2023,B,sampaio_correa,184656,Eloir,eloir_silva_moreira,15,27,17,5,548,32.2
2023,B,ituano,381926,Frazan,wesley_frazan_bernardo,3,34,8,6,541,67.6
2023,B,crb,509608,Bruno,bruno_da_silva_costa,29,21,18,2,540,30.0
2023,B,avai,318493,Giovanni,giovanni_piccolomo,77,15,13,8,536,41.2
2023,B,atletico,348257,Emerson,emerson_raymundo_santos,4,23,12,6,531,44.2
2023,B,mirassol,536286,Julimar,julimar,18,19,19,1,530,27.9
2023,B,sampaio_correa,298371,Fabio,fabio_aguiar_da_silva,4,16,7,6,527,75.3
2023,B,londrina,341962,Caio Mancha,caio_mancha,19,15,14,4,526,37.6
2023,B,novorizontino,351526,Georgemy,georgemy_goncalves,1,37,6,5,524,87.3
2023,B,chapecoense,359493,Kaio,kaio_silva_mendes,8,27,11,6,521,47.4
2023,B,sport,820344,ROBERTO,roberto,28,11,9,4,521,57.9
2023,B,abc,300856,Luiz Gustavo,luiz_gustavo,3,7,6,6,517,86.2
2023,B,avai,357424,Fellipe Ba ...,fellipe_ba,90,19,14,4,515,36.8
2023,B,chapecoense,459195,Richard,richard,77,19,11,7,514,46.7
2023,B,abc,376458,Evandro,evandro_da_silva,97,16,12,6,511,42.6
2023,B,vitoria,349707,Leo Gomes,leonardo_da_silva_gomes,15,29,13,7,511,39.3
2023,B,crb,341763,Auremir,auremir,5,26,18,4,509,28.3
2023,B,juventude,300856,Luiz Gustavo,luiz_gustavo,23,22,8,5,500,62.5
2023,B,ceara,462814,André Luiz,andre_luiz,67,27,6,5,495,82.5
2023,B,chapecoense,540237,Joao Paulo,joao_paulo,12,16,6,5,495,82.5
2023,B,ituano,158972,Carlão,carlao,4,6,6,6,495,82.5
2023,B,sampaio_correa,153971,Thiago Braga,thiago_braga_de_souza,12,36,6,5,487,81.2
2023,B,londrina,502875,Da Silva,da_silva,18,12,7,6,475,67.9
2023,B,londrina,687142,Victor Hugo,victor_hugo,17,22,10,3,473,47.3
2023,B,avai,422561,Giva,geovane_silva_santos,99,14,10,5,472,47.2
2023,B,sampaio_correa,292280,Samuel Santos,samuel_santos,17,16,12,6,470,39.2
2023,B,tombense,410715,Emerson,emerson,16,24,8,5,470,58.8
2023,B,criciuma,461802,Crystopher,crystopher,5,25,15,4,463,30.9
2023,B,ceara,567913,Breno,breno,35,14,9,6,461,51.2
2023,B,juventude,316763,Victor And ...,victor_andrade_santos,32,14,11,5,453,41.2
2023,B,avai,444827,Alex,alexander_silva_de_lucena,53,18,5,5,450,90.0
2023,B,guarani,184332,Douglas,douglas_borges,31,19,5,5,450,90.0
2023,B,chapecoense,716645,PABLO SILES,pablo_siles,25,15,10,7,447,44.7
2023,B,atletico,381689,Matheus Pe ...,matheus_pe,18,17,16,2,446,27.9
2023,B,ponte_preta,652687,Igor Torres,igor_torres_da_silva,77,22,15,2,444,29.6
2023,B,sport,161625,Diego Souza,diego_de_souza_andrade,87,11,10,3,442,44.2
2023,B,ponte_preta,453857,Castro,luiz_felipe_castro_neto,6,6,6,4,440,73.3
2023,B,chapecoense,427774,Emaxwell,emaxwell_souza_de_lima,11,12,11,3,439,39.9
2023,B,botafogo,534028,Pedro Rodr ...,pedro_rodr,21,30,14,4,431,30.8
2023,B,avai,189027,Didi,vinicius_jose_ignacio,3,7,6,5,421,70.2
2023,B,vitoria,375729,Thiago Lopes,thiago_ferreira_lopes,21,28,13,4,421,32.4
2023,B,juventude,177092,Leo Vieira,leonardo_da_silva_vieira,12,35,5,4,419,83.8
2023,B,sport,501375,Pedro,pedro,48,31,11,4,419,38.1
2023,B,londrina,514089,Matheus Lucas,matheus_lucas,18,11,9,4,414,46.0
2023,B,chapecoense,369403,Pablo,pablo,5,10,8,4,412,51.5
2023,B,londrina,540808,Luan Freitas,luan_freitas,14,22,7,5,411,58.7
2023,B,abc,540826,Léo Ceará,leo_ceara,99,7,7,6,408,58.3
2023,B,botafogo,303589,Gustavo Xuxa,gustavo_simon_vertuoso,20,27,17,3,407,23.9
2023,B,ponte_preta,320834,Cassinho,cassinho,21,13,10,4,406,40.6
2023,B,londrina,617642,Guilherme  ...,guilherme_silva_lacerda,17,25,6,5,405,67.5
2023,B,sampaio_correa,365933,Lucas Mota,lucas_mota_da_silva,16,8,5,5,405,81.0
2023,B,sport,391214,JORDAN,jordan,76,27,5,4,405,81.0
2023,B,ponte_preta,606685,Eduardo Ha ...,eduardo_barbosa_hatamoto,7,17,11,5,402,36.5
2023,B,juventude,619311,Guilherme,guilherme_gehring,47,13,11,4,401,36.5
2023,B,avai,546683,Andrey,andrey,78,22,11,4,398,36.2
2023,B,sampaio_correa,306822,Claudinei,claudinei_junio_de_souza,8,12,8,4,383,47.9
2023,B,ceara,540238,Lucas Ribeiro,lucas_ribeiro_dos_santos,2,12,6,4,380,63.3
2023,B,botafogo,392223,LUIS FELIPE,luis_felipe,15,19,7,4,378,54.0
2023,B,guarani,463153,Pablo Thomaz,pablo_thomaz,7,17,13,2,376,28.9
2023,B,ituano,619065,EMERSON,emerson_lima_freitas,21,14,11,3,376,34.2
2023,B,abc,343999,Jean,jean_patrick_reis,22,11,7,5,374,53.4
2023,B,abc,690791,Andrey,andrey,8,8,6,5,371,61.8
2023,B,sampaio_correa,318191,Matheus,matheus_monteiro_martins,20,14,13,1,370,28.5
2023,B,sampaio_correa,621119,Thiaguinho,thiaguinho,22,16,7,3,369,52.7
2023,B,avai,547718,Modesto,modesto,17,24,14,3,365,26.1
2023,B,ituano,540294,Alejandro,alejandro,20,16,9,4,361,40.1
2023,B,sport,168092,Wanderson,wanderson,77,23,13,3,360,27.7
2023,B,londrina,544247,Luis,luis,11,12,8,4,358,44.8
2023,B,criciuma,335249,Italo,italo_melo_oliveira,20,26,11,3,357,32.5
2023,B,ituano,549696,Felipe,felipe,22,18,13,3,357,27.5
2023,B,atletico,633802,Daniel,daniel_alves_de_lima,20,21,13,2,356,27.4
2023,B,juventude,305959,Romario,romario,17,9,5,4,356,71.2
2023,B,londrina,645472,Igor França,igor_franca_silva,21,15,10,3,354,35.4
2023,B,crb,553190,Copete,jonathan_copete_valencia,16,21,9,3,350,38.9
2023,B,criciuma,184899,Tiago Marques,tiago_marques_rezende,99,20,11,3,346,31.5
2023,B,londrina,431983,Fabricio,fabricio_santos_de_jesus,2,11,10,5,346,34.6
2023,B,chapecoense,643993,Danrlei,danrlei_medeiros_moreira,99,18,12,3,345,28.8
2023,B,ituano,432666,Bruno,bruno_cesar_xavier_sislo,21,7,7,6,343,49.0
2023,B,abc,167769,Marcio Aze ...,marcio_gonzaga_de_azevedo,64,5,4,4,340,85.0
2023,B,tombense,448024,Zé Ricardo,ze_ricardo,5,5,5,5,336,67.2
2023,B,londrina,616964,GARRATI,garrati,13,17,13,0,330,25.4
2023,B,sampaio_correa,462684,Vinicius,vinicius,3,12,5,3,329,65.8
2023,B,vila_nova,548842,Matheus,matheus,23,15,9,4,327,36.3
2023,B,avai,360465,Julio Cesar,julio_cesar_czarneski,94,11,8,2,326,40.8
2023,B,avai,568796,Gustavo,gustavo,28,12,10,3,325,32.5
2023,B,guarani,337267,Gustavo Fr ...,gustavo_franca_amadio,33,10,7,3,325,46.4
2023,B,botafogo,610318,Tomas Andrade,tomas_gustavo_andrade,18,14,9,2,318,35.3
2023,B,juventude,539582,Daniel Cruz,daniel_dos_santos_da_cruz,39,24,10,4,311,31.1
2023,B,tombense,545253,Mateus Buiate,mateus_buiate,22,14,4,4,308,77.0
2023,B,abc,430405,Lucas Toca ...,lucas_costa_da_silva,8,7,6,4,307,51.2
2023,B,avai,435161,Marquinhos ...,marcos_robson_cipriano,77,10,6,5,306,51.0
2023,B,tombense,531705,Luis Hungria,luis_hungria,13,20,5,2,300,60.0
2023,B,criciuma,456884,Joao Carlos,joao_carlos_barros_lopes,18,25,15,1,299,19.9
2023,B,londrina,333824,Xandao,xandao,4,11,4,3,298,74.5
2023,B,mirassol,464051,Heitor Rod ...,heitor_rod,22,25,9,2,296,32.9
2023,B,vila_nova,678455,Rian,rian_caio_fleuri_pacheco,2,15,7,2,296,42.3
2023,B,avai,179974,Ricardo Bueno,ricardo_bueno_da_silva,9,11,6,3,294,49.0
2023,B,abc,819225,RANDERSON,randerson,8,6,5,3,293,58.6
2023,B,ponte_preta,545223,Samuel,samuel_naum_andrade_leao,18,32,16,0,293,18.3
2023,B,abc,465539,Thallyson  ...,thallyson,21,8,5,4,291,58.2
2023,B,londrina,531407,Natham Fer ...,natham_fer,15,10,6,2,282,47.0
2023,B,londrina,589809,Nicolas,nicolas_adriano_schulz,16,14,6,3,282,47.0
2023,B,abc,318691,Bruno Lima,bruno_lima,55,4,4,3,280,70.0
2023,B,guarani,442914,Iago,iago_teles_da_silva,37,12,8,3,278,34.8
2023,B,mirassol,533422,Flavio,flavio,14,28,11,1,275,25.0
2023,B,londrina,344221,Lucas Coelho,lucas_heinzen_coelho,18,14,8,3,274,34.2
2023,B,ceara,590697,Pedro,pedro,27,24,12,1,272,22.7
2023,B,criciuma,355827,Alisson,alisson,12,35,4,3,272,68.0
2023,B,crb,442225,Vitor,vitor_caetano_ferreira,1,38,3,3,270,90.0
2023,B,londrina,598567,Everton,everton_macedo_moraes,21,12,8,2,270,33.8
2023,B,ponte_preta,384984,Junior,junior,22,11,5,3,270,54.0
2023,B,criciuma,430440,Lohan,lohan_dos_santos_freire,19,18,10,2,268,26.8
2023,B,sampaio_correa,439695,Fabricio,fabricio,11,11,7,3,268,38.3
2023,B,crb,307018,Hyuri,hyuri,19,26,16,2,265,16.6
2023,B,vila_nova,311339,Marcondes,marcondes,3,24,6,3,264,44.0
2023,B,avai,172189,Robinho,robson_michael_signorini,10,8,6,2,256,42.7
2023,B,juventude,296302,Emerson Sa ...,emerson_sa,7,21,8,2,253,31.6
2023,B,londrina,189739,HUGO CABRAL,hugo_da_silva_cabral,9,6,5,4,251,50.2
2023,B,ceara,520881,Pedro Lucas,pedro_lucas,19,23,6,3,250,41.7
2023,B,tombense,440615,Rafael Bar ...,rafael_barbosa_silva,20,21,8,1,250,31.2
2023,B,atletico,448526,Matheus Regis,matheus_regis,20,23,11,0,249,22.6
2023,B,abc,454982,Jean Martim,jean_martim,30,10,7,2,248,35.4
2023,B,sport,465944,Negueba,negueba,90,22,12,2,247,20.6
2023,B,abc,181334,Raphael Luz,raphael_luz_pessoa,16,5,5,2,246,49.2
2023,B,juventude,501584,Roberto,roberto_badermann_rebechi,14,24,9,0,243,27.0
2023,B,sport,555397,Italo,helber_italo_dos_santos,39,20,6,2,241,40.2
2023,B,ceara,305393,Arthur Rez ...,arthur_rodrigues_rezende,8,11,5,3,240,48.0
2023,B,abc,174071,Bressan,renan_bardini_bressan,55,10,8,2,239,29.9
2023,B,vila_nova,184273,Diego Renan,diego_renan,16,31,8,1,238,29.8
2023,B,ituano,318694,Marcelo,marcelo_de_freitas_costa,5,4,3,3,237,79.0
2023,B,criciuma,328820,Mancini,matheus_mancini,14,26,5,2,233,46.6
2023,B,guarani,432421,Lucas Silva,lucas_da_silva_de_jesus,19,26,12,1,233,19.4
2023,B,londrina,431945,Vitor Feijão,vitor_correia_da_silva,22,7,6,3,233,38.8
2023,B,sport,692783,EDISON NEG ...,edison_neg,20,8,4,3,232,58.0
2023,B,vitoria,321556,Rafinha,rafinha,17,9,7,2,232,33.1
2023,B,ituano,412394,Vinicius,vinicius,8,13,7,2,228,32.6
2023,B,guarani,318279,Caique,caique_da_silva_maria,33,20,10,2,225,22.5
2023,B,botafogo,190417,Fillipe So ...,fillipe_so,8,3,3,3,224,74.7
2023,B,tombense,404134,Luiz Fernando,luiz_fernando,20,17,9,1,223,24.8
2023,B,avai,630093,Vitinho,vitinho,20,12,7,2,221,31.6
2023,B,ceara,601171,CLEBER,cleber_bomfim_de_jesus,89,8,6,1,221,36.8
2023,B,chapecoense,304325,Fabiano,fabiano_da_silva_souza,67,11,5,2,219,43.8
2023,B,juventude,449227,Kadi,lucas_henrique_da_silva,95,21,7,2,219,31.3
2023,B,ponte_preta,337472,Lucas Nathan,lucas_nathan_veloso,18,12,6,1,215,35.8
2023,B,chapecoense,559160,Neto,neto,13,11,8,2,212,26.5
2023,B,ponte_preta,793475,PAUL,paul,11,12,8,2,210,26.2
2023,B,sport,338237,Matheus Va ...,matheus_de_vargas,8,9,4,3,209,52.2
2023,B,sampaio_correa,366093,Buiu,buiu,16,6,5,2,201,40.2
2023,B,abc,337806,Daniel Vancan,daniel_vancan,33,5,3,2,200,66.7
2023,B,atletico,652687,Igor Torres,igor_torres_da_silva,20,5,5,2,200,40.0
2023,B,ceara,311146,Hygor,hygor_cleber_garcia_silva,31,12,4,3,200,50.0
2023,B,novorizontino,502079,Denner,denner_fernando_melz,17,6,4,3,198,49.5
2023,B,sampaio_correa,540362,Riquelmo,riquelmo_alves_lima,16,9,6,2,196,32.7
2023,B,novorizontino,500915,Paulo,paulo,14,14,5,2,195,39.0
2023,B,guarani,519385,Bernardo L ...,bernardo_marcos_lemes,28,27,11,0,194,17.6
2023,B,atletico,648462,Renan Silva,renan_silva_ferreira,13,14,5,2,190,38.0
2023,B,crb,511457,Matheus,matheus,44,13,3,2,190,63.3
2023,B,ituano,519236,Davi,davi,20,7,5,2,189,37.8
2023,B,vila_nova,307366,Marlone,marlone,7,32,14,0,188,13.4
2023,B,mirassol,181824,Renie,renie_almeida_da_silva,4,28,3,2,187,62.3
2023,B,vila_nova,358318,Marquinhos ...,marquinhos,14,12,3,2,186,62.0
2023,B,atletico,437115,Diego,diego_terra_loureiro,12,36,2,2,180,90.0
2023,B,ituano,345033,Andre,andre,1,37,2,2,180,90.0
2023,B,ponte_preta,544530,Thiago Lopes,thiago_oliveira_lopes,13,20,2,2,180,90.0
2023,B,ponte_preta,559363,Pedro,pedro,1,22,2,2,180,90.0
2023,B,sport,619494,RENZO,renzo,13,18,2,2,180,90.0
2023,B,londrina,321991,Vinicius Jaú,vinicius_de_lima_ferreira,17,14,9,0,178,19.8
2023,B,sampaio_correa,335847,Patrick,patrick,5,6,5,0,176,35.2
2023,B,vitoria,178365,Thiago Rod ...,thiago_rod,12,27,2,2,176,88.0
2023,B,atletico,518590,Marco Antonio,marco_antonio,18,12,7,1,174,24.9
2023,B,ituano,291855,Neto Berola,neto_berola,22,8,6,2,173,28.8
2023,B,atletico,711292,David,david,18,15,10,1,167,16.7
2023,B,londrina,656428,GUILHERME  ...,guilherme_brandao_azevedo,21,10,8,1,166,20.8
2023,B,vitoria,314625,Diego Fumaça,diego_cesar_de_oliveira,15,12,5,1,164,32.8
2023,B,novorizontino,461774,Biel,biel,23,34,12,0,162,13.5
2023,B,ponte_preta,182944,Souza,elierce_barboza_de_souza,18,4,3,3,160,53.3
2023,B,guarani,316754,Neilton,neilton_meira_mestzk,7,15,8,1,159,19.9
2023,B,abc,616633,Romario,romario,88,9,6,0,156,26.0
2023,B,chapecoense,309584,Tomas Bastos,tomas_bastos,20,12,4,1,156,39.0
2023,B,chapecoense,316689,Gabriel Xa ...,gabriel_augusto_xavier,44,12,8,0,156,19.5
2023,B,juventude,432298,Fabio Gomes,fabio_roberto_gomes_netto,19,8,4,2,155,38.8
2023,B,abc,188502,Welligton,welligton_de_lima_gomes,90,19,2,2,154,77.0
2023,B,chapecoense,336442,Murilinho,murilinho,18,6,5,1,148,29.6
2023,B,ceara,179288,Michel,michel,88,9,5,2,147,29.4
2023,B,novorizontino,600323,MATOS,guilherme_de_jesus_matos,43,15,3,1,147,49.0
2023,B,abc,318286,Gustavo He ...,gustavo_hebling_de_aguiar,96,8,5,0,146,29.2
2023,B,juventude,180137,FERNANDO,fernando_henrique_boldrin,10,9,5,1,146,29.2
2023,B,avai,557224,Edinho,eder_maciel_lopes,68,17,4,0,145,36.2
2023,B,mirassol,406738,Rodrigo,rodrigo_ferreira_da_silva,22,8,5,1,142,28.4
2023,B,ituano,608601,Aluísio,aluisio,13,23,7,1,141,20.1
2023,B,sampaio_correa,567670,Venicius,venicius,14,7,3,0,138,46.0
2023,B,avai,549063,Igor Dutra,igor_da_silva_dutra,2,19,4,1,135,33.8
2023,B,ponte_preta,410030,Gabriel,gabriel_santiago_oliveira,17,6,2,2,132,66.0
2023,B,sport,462578,Juan,juan,56,11,5,1,132,26.4
2023,B,avai,178373,Jael,jael_ferreira_vieira,7,7,6,0,131,21.8
2023,B,guarani,543707,Diego,diego_porfirio_da_silva,15,8,5,1,131,26.2
2023,B,atletico,409868,Sillas,sillas,17,5,2,1,127,63.5
2023,B,ceara,336850,Luvannor,luvannor,90,12,5,0,127,25.4
2023,B,sampaio_correa,648557,Claudio Sousa,claudio_sousa,23,18,5,1,126,25.2
2023,B,sampaio_correa,368089,Rafael Villa,rafael_oliveira_silva,17,13,7,0,125,17.9
2023,B,sport,308423,Michel,michel_barbosa_de_lima,23,13,7,0,122,17.4
2023,B,criciuma,459007,Welinton,welinton,15,15,11,0,118,10.7
2023,B,atletico,431199,Matheus,matheus,15,2,2,1,115,57.5
2023,B,ituano,566785,Brayan,brayan,20,8,3,1,114,38.0
2023,B,mirassol,185301,Silvinho,silvinho,17,12,6,1,112,18.7
2023,B,sampaio_correa,309437,Patrick Ca ...,patrick_ca,21,10,5,1,112,22.4
2023,B,vila_nova,334790,Jean,jean,14,12,2,1,112,56.0
2023,B,mirassol,384617,Vico,vinicius_duarte,22,15,8,0,111,13.9
2023,B,ponte_preta,178361,Everton,everton_cardoso_da_silva,22,5,4,1,108,27.0
2023,B,ponte_preta,189917,Gabriel,gabriel,19,3,2,2,108,54.0
2023,B,vitoria,522890,Jhonny,jhonny,15,14,5,1,108,21.6
2023,B,crb,595215,Jailson Cauã,jailson_caua,21,5,3,0,107,35.7
2023,B,mirassol,437380,Cedric,cedric,14,10,4,1,107,26.8
2023,B,tombense,442149,Djalma,djalma_celestino_evaristo,22,10,3,1,107,35.7
2023,B,avai,556082,Gaspar,gaspar,20,11,5,0,105,21.0
2023,B,criciuma,307508,F. Canesin,fernando_canesin_matos,55,12,7,0,104,14.9
2023,B,londrina,611852,Jonas Cabral,jonas_cabral,20,6,3,1,101,33.7
2023,B,ceara,742015,Jonathan,jonathan_de_jesus_alves,55,6,2,1,100,50.0
2023,B,vila_nova,463527,Joao,joao,18,7,3,0,100,33.3
2023,B,botafogo,647656,Willian,willian,20,3,3,0,99,33.0
2023,B,juventude,466735,Rafael Fur ...,rafael_fur,20,7,4,0,97,24.2
2023,B,vitoria,312907,Pablo,pablo_diogo_lopes_de_lima,19,10,6,0,92,15.3
2023,B,ponte_preta,442672,Guilherme  ...,guilherme,17,11,4,0,91,22.8
2023,B,atletico,558142,Igor,igor_ribeiro_costa,15,9,1,1,90,90.0
2023,B,atletico,630425,Guilherme,guilherme_bastos_da_silva,15,5,2,0,90,45.0
2023,B,avai,182717,Douglas Fr ...,douglas_fr,22,19,1,1,90,90.0
2023,B,botafogo,819834,Juanpa,juanpa,13,6,1,1,90,90.0
2023,B,ceara,177585,Sidnei,sidnei,12,4,1,1,90,90.0
2023,B,chapecoense,365361,Tiepo,giovanni_silva_tiepo,98,5,1,1,90,90.0
2023,B,crb,169978,Julio Cesar,julio_cesar_jacobi,99,3,1,1,90,90.0
2023,B,crb,188660,Gilvan,gilvan_souza_correa,15,7,1,1,90,90.0
2023,B,ituano,515361,Rhuan da S ...,rhuan_da_silva_rodrigues,22,4,2,1,90,45.0
2023,B,juventude,793531,Gordillo,gordillo,20,3,1,1,90,90.0
2023,B,tombense,443489,Leonardo,leonardo_lang_lopes,12,33,1,1,90,90.0
2023,B,vila_nova,177770,Vanderlei,vanderlei_farias_da_silva,1,35,1,1,90,90.0
2023,B,novorizontino,177575,Joaozinho,joaozinho,22,18,5,0,88,17.6
2023,B,novorizontino,374486,Joao Afonso,joao_afonso_crispim,21,14,5,1,85,17.0
2023,B,botafogo,628945,Ze Lucio,jose_lucio_lopes_leite,2,1,1,1,82,82.0
2023,B,guarani,622581,Yan Henrique,yan_henrique,30,16,1,1,81,81.0
2023,B,vila_nova,421531,Hiago,hiago,14,7,1,0,79,79.0
2023,B,abc,437900,Lucas,lucas_goncalves_de_paula,9,7,3,0,78,26.0
2023,B,sport,586543,Nathan,nathan_mendes_da_silva,17,12,3,1,78,26.0
2023,B,ponte_preta,588048,Jean Carlos,jean_carlos_dos_santos,16,4,3,0,77,25.7
2023,B,juventude,162905,Elton,elton_rodrigues_brandao,90,6,3,0,75,25.0
2023,B,tombense,181803,Elton,elton_junior_melo_ataide,15,8,2,1,74,37.0
2023,B,atletico,313582,Moraes,moraes,16,1,1,0,72,72.0
2023,B,abc,402630,Rafael Silva,rafael_aparecido_da_silva,30,2,1,1,71,71.0
2023,B,sampaio_correa,299686,Getterson,getterson,18,9,5,0,70,14.0
2023,B,vitoria,633725,Diego Torres,diego_fabian_torres,20,12,5,0,68,13.6
2023,B,ituano,311087,Rafael Silva,rafael_feital_da_silva,19,4,3,1,67,22.3
2023,B,vila_nova,316763,Victor And ...,victor_andrade_santos,22,7,4,0,67,16.8
2023,B,vila_nova,523730,Gustavo Maia,gustavo_maia_da_silva,21,14,5,0,67,13.4
2023,B,atletico,525306,João Maistro,joao_maistro,14,11,1,1,66,66.0
2023,B,ceara,678964,Joao,joao_vitor_dos_santos,40,1,1,1,66,66.0
2023,B,tombense,304433,Robert,robert,7,8,3,1,65,21.7
2023,B,juventude,584422,Rafael,rafael_pasquali_rech,30,13,2,1,64,32.0
2023,B,botafogo,628944,Pedro Tort ...,pedro_henrique_tortello,8,1,1,1,62,62.0
2023,B,londrina,175390,Junior Dutra,sergio_dutra_junior,19,4,3,0,60,20.0
2023,B,crb,606086,BRALL,david_medeiros_dos_santos,17,18,4,0,59,14.8
2023,B,abc,819752,Agustín,agustin_rodriguez_da_luz,18,7,1,1,58,58.0
2023,B,ituano,378203,JONATHAN,jonathan_silva_vieira,6,4,2,1,58,29.0
2023,B,avai,656909,Denilson G ...,denilson_chaves_goulart,47,7,3,0,56,18.7
2023,B,botafogo,535680,Joao Veras,joao_veras,19,7,5,0,56,11.2
2023,B,crb,668075,EVERSON,everson_dos_santos_silva,21,4,3,0,54,18.0
2023,B,ituano,630224,Zé,jose_carlos_de_oliveira,21,5,4,0,54,13.5
2023,B,novorizontino,548978,Luis,luis_fellipe_campos_doria,26,6,2,0,53,26.5
2023,B,sport,631097,Victor Gab ...,victor_gab,52,7,2,1,53,26.5
2023,B,tombense,507727,Felipe Cruz,felipe_ferreira_da_cruz,19,8,5,0,53,10.6
2023,B,sampaio_correa,465956,Nadson,nadson_da_silva_mesquita,22,5,2,0,52,26.0
2023,B,juventude,463502,Echaporã,luis_otavio_de_oliveira,33,6,3,1,51,17.0
2023,B,avai,501450,Camargo,felipe_camargo_de_souza,34,5,2,0,49,24.5
2023,B,sampaio_correa,464709,Jô,jean_hebert_de_freitas,9,7,4,0,49,12.2
2023,B,vitoria,174147,Dalton,dalton_alan_munaretto,12,16,2,0,49,24.5
2023,B,abc,463768,Caique,caique_barbosa_rodrigues,19,5,3,0,47,15.7
2023,B,sampaio_correa,369194,Emerson Ca ...,emerson_ca,9,11,4,0,47,11.8
2023,B,crb,568710,Christian,christian_luiz_camargo,24,13,4,0,46,11.5
2023,B,abc,174353,Allan Dias,allan_monteiro_dias,10,1,1,1,45,45.0
2023,B,atletico,599021,Luan Sales,luan_sales_do_nascimento,13,2,1,0,45,45.0
2023,B,ceara,541189,Alvaro Oli ...,alvaro_vieira_de_oliveira,70,3,1,1,45,45.0
2023,B,guarani,465098,Eliel,eliel_da_silva,15,8,1,0,45,45.0
2023,B,sampaio_correa,517492,Emerson Souza,emerson_santos_de_souza,18,3,1,1,45,45.0
2023,B,sport,606026,Lucas Andre,lucas_andre,55,9,1,1,45,45.0
2023,B,sport,657534,Paulo Cesar,paulo_cesar,53,1,1,0,45,45.0
2023,B,chapecoense,590203,Lucas Alves,lucas_alves,35,7,2,0,44,22.0
2023,B,juventude,311336,Geuvanio,geuvanio,31,2,2,0,41,20.5
2023,B,sport,177071,Kayke,kayke,17,13,5,0,41,8.2
2023,B,chapecoense,354129,Joao Igor,joao_igor,28,9,2,0,39,19.5
2023,B,londrina,826950,MAURO,mauro_bravo_fernandez,23,4,2,0,38,19.0
2023,B,londrina,432192,Pedro,pedro,16,7,2,0,37,18.5
2023,B,crb,548985,LEONARDO,leonardo_de_almeida_silva,38,10,3,0,36,12.0
2023,B,ituano,610809,Kaique,kaique_gonsalves_clemente,20,4,2,0,35,17.5
2023,B,avai,417861,Leandro Ca ...,leandro_carvalho_da_silva,28,7,2,0,34,17.0
2023,B,criciuma,316754,Neilton,neilton_meira_mestzk,77,9,3,0,34,11.3
2023,B,juventude,589019,Kelvi,kelvi_chiesa_gomes,25,4,1,0,32,32.0
2023,B,atletico,581048,Léo Pereira,leo_pereira,19,3,3,0,31,10.3
2023,B,abc,546698,Jeferson,jeferson,8,4,3,0,30,10.0
2023,B,ponte_preta,337157,Fraga,wesley_fraga,18,14,2,0,30,15.0
2023,B,botafogo,696611,Pedro Henr ...,pedro_henrique_severino,18,1,1,0,28,28.0
2023,B,londrina,617761,Pablo Ruan,pablo_ruan,21,5,2,0,28,14.0
2023,B,novorizontino,509608,Bruno,bruno_da_silva_costa,14,5,1,0,28,28.0
2023,B,juventude,409125,Vitinho,vitinho,6,2,1,0,27,27.0
2023,B,mirassol,387530,Matheus,matheus_santos_soares,18,5,2,0,27,13.5
2023,B,tombense,396285,Ruan,ruan_levine_camara_vitor,22,4,1,0,27,27.0
2023,B,abc,544865,Matheus Re ...,matheus_re,12,20,1,0,26,26.0
2023,B,crb,595214,RIQUELME,riquelme_dos_santos_silva,78,8,1,0,26,26.0
2023,B,vila_nova,414510,Romarinho,romarinho,21,6,2,0,26,13.0
2023,B,sampaio_correa,408954,Alexandre,alexandre_gomes_felipe,21,6,3,0,25,8.3
2023,B,mirassol,588107,Juninho,juninho,23,7,1,0,24,24.0
2023,B,londrina,345455,Saulo,saulo_ferreira_silva,12,20,1,0,23,23.0
2023,B,sampaio_correa,465349,Joao Diogo,joao_diogo_jennings,15,4,1,0,23,23.0
2023,B,chapecoense,367869,Jose,jose,23,9,1,0,21,21.0
2023,B,atletico,355387,Cerato,marcos_vinicius_cerato,16,20,5,0,18,3.6
2023,B,botafogo,640973,JOÃO,joao,23,6,1,0,18,18.0
2023,B,juventude,586657,Vitor,vitor,17,8,3,0,18,6.0
2023,B,mirassol,178891,Paulinho,paulo_sergio_de_oliveira,18,9,1,0,18,18.0
2023,B,sampaio_correa,558410,Rodrigo,rodrigo_souza_nascimento,23,9,4,0,18,4.5
2023,B,sport,565234,Deyvson,deyvson,42,1,1,0,18,18.0
2023,B,avai,540824,Gazao,gazao,18,8,2,0,17,8.5
2023,B,crb,519491,Tata,benilton_arruda_silva,22,3,1,0,17,17.0
2023,B,vitoria,350705,Dionisio,dionisio,15,1,1,0,16,16.0
2023,B,avai,175720,Rafael,rafael_forster,65,4,1,0,15,15.0
2023,B,novorizontino,424585,Bryan,bryan_borges_mascarenhas,33,5,1,0,15,15.0
2023,B,tombense,299208,Rhayner,rhayner_santos_nascimento,19,3,1,0,15,15.0
2023,B,botafogo,642064,Lucas Oliv ...,lucas_oliveira_parente,21,5,2,0,14,7.0
2023,B,ituano,614885,Stevanato,stevanato,19,4,2,0,14,7.0
2023,B,abc,655877,Gustavo,gustavo,15,15,1,0,13,13.0
2023,B,ceara,617260,Ezequiel,ezequiel_ivo_barbosa,90,4,1,0,12,12.0
2023,B,chapecoense,629552,Diego,diego_coser,19,1,1,0,12,12.0
